age,job_type,education,education_num,job,marital_status,religion,gender,hours_per_week,income
55,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,less than 30 k INR
42,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,less than 30 k INR
59,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,less than 30 k INR
55,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,less than 30 k INR
53,Private,10th,6,Mechanic,Married,Hindu,Male,50,more than 30 k INR
83,Private,10th,6,Farmer,Married,Hindu,Male,50,more than 30 k INR
55,Private,10th,6,Sales,Married,Hindu,Male,50,more than 30 k INR
58,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,more than 30 k INR
61,Private,10th,6,Taxi-driver,Married,Hindu,Male,50,more than 30 k INR
47,Private,10th,6,Sales,Married,Hindu,Male,52,less than 30 k INR
26,Private,10th,6,Mechanic,Married,Hindu,Male,55,less than 30 k INR
61,Private,10th,6,Farmer,Married,Hindu,Male,55,less than 30 k INR
30,Private,10th,6,Taxi-driver,Married,Hindu,Male,55,less than 30 k INR
37,Private,10th,6,Taxi-driver,Married,Hindu,Male,55,less than 30 k INR
27,Government,10th,6,Mechanic,Married,Hindu,Male,60,less than 30 k INR
45,Private,10th,6,Mechanic,Married,Hindu,Male,60,less than 30 k INR
52,Private,10th,6,Executive,Married,Hindu,Male,60,less than 30 k INR
53,Private,10th,6,Farmer,Married,Hindu,Male,60,less than 30 k INR
36,Private,10th,6,Farmer,Married,Hindu,Male,60,less than 30 k INR
44,Private,10th,6,Driver,Married,Hindu,Male,60,less than 30 k INR
39,Private,10th,6,Driver,Married,Hindu,Male,60,less than 30 k INR
54,Private,10th,6,Driver,Married,Hindu,Male,60,less than 30 k INR
41,Private,10th,6,Taxi-driver,Married,Hindu,Male,60,less than 30 k INR
50,Private,10th,6,Taxi-driver,Married,Hindu,Male,60,less than 30 k INR
56,Private,10th,6,Taxi-driver,Married,Hindu,Male,60,less than 30 k INR
39,Private,10th,6,Mechanic,Married,Hindu,Male,60,more than 30 k INR
45,Private,10th,6,Mechanic,Married,Hindu,Male,65,less than 30 k INR
47,Private,10th,6,Sales,Married,Hindu,Male,65,less than 30 k INR
54,Private,10th,6,Sales,Married,Hindu,Male,65,less than 30 k INR
48,Private,10th,6,Mechanic,Married,Hindu,Male,65,more than 30 k INR
36,Private,10th,6,Mechanic,Married,Hindu,Male,70,less than 30 k INR
45,Private,10th,6,Mechanic,Married,Hindu,Male,70,less than 30 k INR
21,Private,10th,6,Farmer,Married,Hindu,Male,70,less than 30 k INR
44,Private,10th,6,Other-service,Married,Hindu,Male,70,less than 30 k INR
48,Private,10th,6,Sales,Married,Hindu,Male,70,less than 30 k INR
35,Private,10th,6,Taxi-driver,Married,Hindu,Male,70,less than 30 k INR
48,Private,10th,6,Farmer,Married,Hindu,Male,80,less than 30 k INR
67,Private,10th,6,Farmer,Married,Hindu,Male,80,less than 30 k INR
32,Private,10th,6,Taxi-driver,Married,Hindu,Male,80,more than 30 k INR
26,Private,10th,6,Farmer,Married,Hindu,Male,99,less than 30 k INR
27,Private,10th,6,Mechanic,Unmarried,Hindu,Male,55,less than 30 k INR
23,Private,10th,6,Driver,Unmarried,Christians,Female,40,less than 30 k INR
26,Private,10th,6,Mechanic,Unmarried,Muslim,Male,40,less than 30 k INR
42,Private,10th,6,Mechanic,Unmarried,Other,Male,43,more than 30 k INR
25,Private,10th,6,Other-service,Unmarried,Hindu,Female,35,less than 30 k INR
36,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
29,Private,10th,6,Farmer,Married,ST,Female,40,less than 30 k INR
28,Government,10th,6,Other-service,Married,ST,Female,40,less than 30 k INR
56,Private,10th,6,Sales,Married,Christians,Female,30,more than 30 k INR
40,Private,10th,6,Other-service,Married,Muslim,Female,32,less than 30 k INR
55,Private,10th,6,Other-service,Married,Muslim,Female,40,less than 30 k INR
25,Private,10th,6,Fireman,Married,Muslim,Female,50,less than 30 k INR
28,Private,10th,6,Mechanic,Married,Other,Female,48,less than 30 k INR
58,Private,10th,6,Other-service,Married,Hindu,Female,8,less than 30 k INR
36,Private,10th,6,Other-service,Married,Hindu,Female,24,less than 30 k INR
81,Private,10th,6,Executive,Married,Hindu,Female,28,less than 30 k INR
32,Private,10th,6,Executive,Married,Hindu,Female,35,less than 30 k INR
52,Private,10th,6,Other-service,Married,Hindu,Female,35,less than 30 k INR
59,Private,10th,6,Executive,Married,Hindu,Female,36,less than 30 k INR
27,Private,10th,6,Executive,Married,Hindu,Female,40,less than 30 k INR
48,Private,10th,6,Police,Married,Hindu,Female,40,less than 30 k INR
26,Private,10th,6,Police,Married,Hindu,Female,40,less than 30 k INR
29,Private,10th,6,Farmer,Married,Hindu,Female,40,less than 30 k INR
26,Private,10th,6,Domestic Servants,Married,Hindu,Female,40,less than 30 k INR
22,Private,10th,6,Driver,Married,Hindu,Female,40,less than 30 k INR
24,Private,10th,6,Driver,Married,Hindu,Female,40,less than 30 k INR
25,Private,10th,6,Other-service,Married,Hindu,Female,40,less than 30 k INR
37,Private,10th,6,Other-service,Married,Hindu,Female,40,less than 30 k INR
22,Private,10th,6,Sales,Married,Hindu,Female,40,less than 30 k INR
58,Private,10th,6,Taxi-driver,Married,Hindu,Female,40,less than 30 k INR
46,Private,10th,6,Other-service,Unmarried,Christians,Male,37,less than 30 k INR
59,Private,10th,6,Fireman,Unmarried,Christians,Male,40,less than 30 k INR
32,Private,10th,6,Other-service,Unmarried,Muslim,Female,37,less than 30 k INR
47,Private,10th,6,Taxi-driver,Unmarried,Muslim,Male,45,less than 30 k INR
39,Private,10th,6,Other-service,Unmarried,Hindu,Female,15,less than 30 k INR
53,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
41,Private,10th,6,Mechanic,Unmarried,Hindu,Female,40,less than 30 k INR
20,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
69,Private,10th,6,Farmer,Unmarried,Hindu,Male,45,less than 30 k INR
53,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,99,less than 30 k INR
51,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
19,Private,10th,6,Police,Unmarried,ST,Female,40,less than 30 k INR
44,Private,10th,6,Police,Unmarried,Muslim,Female,30,less than 30 k INR
29,Private,10th,6,Police,Unmarried,Hindu,Female,40,less than 30 k INR
28,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
22,Private,10th,6,Taxi-driver,Unmarried,ST,Male,84,less than 30 k INR
45,Private,10th,6,Driver,Unmarried,Christians,Male,40,less than 30 k INR
61,Government,10th,6,Other-service,Unmarried,Muslim,Female,38,less than 30 k INR
36,Private,10th,6,Taxi-driver,Unmarried,Muslim,Female,40,less than 30 k INR
26,Private,10th,6,Police,Unmarried,Muslim,Male,20,less than 30 k INR
49,Private,10th,6,Mechanic,Unmarried,Muslim,Male,32,less than 30 k INR
33,Private,10th,6,Police,Unmarried,Muslim,Male,40,less than 30 k INR
26,Private,10th,6,Farmer,Unmarried,Muslim,Male,40,less than 30 k INR
43,Private,10th,6,Driver,Unmarried,Muslim,Male,40,less than 30 k INR
46,Private,10th,6,Driver,Unmarried,Muslim,Male,40,less than 30 k INR
43,Private,10th,6,Driver,Unmarried,Muslim,Male,40,less than 30 k INR
42,Private,10th,6,Taxi-driver,Unmarried,Muslim,Male,40,less than 30 k INR
21,Private,10th,6,Domestic Servants,Unmarried,Other,Male,40,less than 30 k INR
20,Private,10th,6,Sales,Unmarried,Other,Male,40,less than 30 k INR
24,Private,10th,6,Sales,Unmarried,Hindu,Female,15,less than 30 k INR
46,Private,10th,6,Other-service,Unmarried,Hindu,Female,25,less than 30 k INR
22,Private,10th,6,Sales,Unmarried,Hindu,Female,25,less than 30 k INR
26,Private,10th,6,Teacher,Unmarried,Hindu,Female,32,less than 30 k INR
36,Private,10th,6,Domestic Servants,Unmarried,Hindu,Female,34,less than 30 k INR
21,Private,10th,6,Other-service,Unmarried,Hindu,Female,35,less than 30 k INR
21,Private,10th,6,Police,Unmarried,Hindu,Female,39,less than 30 k INR
25,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
22,Private,10th,6,Police,Unmarried,Hindu,Female,40,less than 30 k INR
26,Private,10th,6,Police,Unmarried,Hindu,Female,40,less than 30 k INR
23,Private,10th,6,Mechanic,Unmarried,Hindu,Female,40,less than 30 k INR
23,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
28,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
19,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
31,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
23,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
33,Private,10th,6,Driver,Unmarried,Hindu,Female,45,less than 30 k INR
18,Private,10th,6,Sales,Unmarried,Hindu,Male,20,less than 30 k INR
25,Private,10th,6,Other-service,Unmarried,Hindu,Male,24,less than 30 k INR
50,Private,10th,6,Mechanic,Unmarried,Hindu,Male,25,less than 30 k INR
55,Private,10th,6,Other-service,Unmarried,Hindu,Male,29,less than 30 k INR
22,Private,10th,6,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
22,Private,10th,6,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
27,Private,10th,6,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
25,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
58,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
22,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
36,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
19,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
21,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
36,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
26,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
56,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
18,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
37,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
33,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
41,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
24,Government,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
50,Government,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
31,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
58,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
55,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,10th,6,Teacher,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,45,less than 30 k INR
29,Private,10th,6,Mechanic,Unmarried,Hindu,Male,48,less than 30 k INR
24,Private,10th,6,Sales,Unmarried,Hindu,Male,49,less than 30 k INR
30,Private,10th,6,Mechanic,Unmarried,Hindu,Male,50,less than 30 k INR
32,Private,10th,6,Mechanic,Unmarried,Hindu,Male,50,less than 30 k INR
25,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,50,less than 30 k INR
37,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,50,more than 30 k INR
26,Private,10th,6,Mechanic,Unmarried,Hindu,Male,55,less than 30 k INR
18,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,56,less than 30 k INR
27,Private,10th,6,Other-service,Unmarried,Hindu,Male,60,less than 30 k INR
23,Private,10th,6,Mechanic,Unmarried,Hindu,Male,60,less than 30 k INR
55,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,60,less than 30 k INR
37,Private,10th,6,Driver,Unmarried,Hindu,Male,65,less than 30 k INR
38,Private,10th,6,Teacher,Unmarried,Hindu,Male,90,more than 30 k INR
28,Private,10th,6,Other-service,Unmarried,ST,Male,40,less than 30 k INR
30,Private,10th,6,Driver,Unmarried,Christians,Male,40,less than 30 k INR
19,Private,10th,6,Other-service,Unmarried,Muslim,Female,20,less than 30 k INR
18,Private,10th,6,Sales,Unmarried,Muslim,Female,40,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Muslim,Male,15,less than 30 k INR
28,Private,10th,6,Domestic Servants,Unmarried,Muslim,Male,40,less than 30 k INR
40,Private,10th,6,Mechanic,Unmarried,Muslim,Male,55,less than 30 k INR
23,Private,10th,6,Domestic Servants,Unmarried,Other,Male,40,less than 30 k INR
19,Private,10th,6,Other-service,Unmarried,Hindu,Female,30,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
30,Private,10th,6,Sales,Unmarried,Hindu,Male,18,less than 30 k INR
24,Private,10th,6,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
22,Private,10th,6,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
28,Private,10th,6,Farmer,Unmarried,Hindu,Male,35,less than 30 k INR
20,Private,10th,6,Other-service,Unmarried,Hindu,Male,35,less than 30 k INR
28,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
69,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,10th,6,Sales,Unmarried,Hindu,Male,40,less than 30 k INR
31,Government,10th,6,Taxi-driver,Unmarried,Hindu,Male,40,less than 30 k INR
32,Private,10th,6,Mechanic,Unmarried,Hindu,Male,45,less than 30 k INR
19,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,45,less than 30 k INR
22,Private,10th,6,Taxi-driver,Unmarried,Christians,Male,30,less than 30 k INR
18,Private,10th,6,Manager,Unmarried,Muslim,Female,20,less than 30 k INR
28,Private,10th,6,Other-service,Unmarried,Muslim,Female,30,less than 30 k INR
29,Private,10th,6,Other-service,Unmarried,Muslim,Female,32,less than 30 k INR
23,Private,10th,6,Mechanic,Unmarried,Muslim,Female,40,less than 30 k INR
29,Government,10th,6,Other-service,Unmarried,Muslim,Female,40,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Muslim,Male,10,less than 30 k INR
33,Private,10th,6,Other-service,Unmarried,Muslim,Male,20,less than 30 k INR
21,Private,10th,6,Other-service,Unmarried,Muslim,Male,25,less than 30 k INR
25,Private,10th,6,Domestic Servants,Unmarried,Muslim,Male,40,less than 30 k INR
28,Private,10th,6,Driver,Unmarried,Muslim,Male,45,less than 30 k INR
36,Private,10th,6,Farmer,Unmarried,Muslim,Male,60,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,3,less than 30 k INR
18,Government,10th,6,Fireman,Unmarried,Hindu,Female,6,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,15,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,20,less than 30 k INR
18,Private,10th,6,Sales,Unmarried,Hindu,Female,20,less than 30 k INR
25,Private,10th,6,Manager,Unmarried,Hindu,Female,24,less than 30 k INR
33,Private,10th,6,Other-service,Unmarried,Hindu,Female,25,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,28,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Female,30,less than 30 k INR
18,Private,10th,6,Sales,Unmarried,Hindu,Female,35,less than 30 k INR
19,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
28,Private,10th,6,Driver,Unmarried,Hindu,Female,40,less than 30 k INR
22,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
34,Private,10th,6,Other-service,Unmarried,Hindu,Female,40,less than 30 k INR
41,Private,10th,6,Sales,Unmarried,Hindu,Female,40,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Male,6,less than 30 k INR
18,Private,10th,6,Sales,Unmarried,Hindu,Male,10,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Male,11,less than 30 k INR
22,Private,10th,6,Mechanic,Unmarried,Hindu,Male,15,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Male,20,less than 30 k INR
19,Private,10th,6,Farmer,Unmarried,Hindu,Male,25,less than 30 k INR
19,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,25,less than 30 k INR
18,Government,10th,6,Other-service,Unmarried,Hindu,Male,25,less than 30 k INR
22,Private,10th,6,Taxi-driver,Unmarried,Hindu,Male,25,less than 30 k INR
18,Private,10th,6,Farmer,Unmarried,Hindu,Male,27,less than 30 k INR
18,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,27,less than 30 k INR
18,Private,10th,6,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
18,Private,10th,6,Driver,Unmarried,Hindu,Male,30,less than 30 k INR
37,Private,10th,6,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
18,Private,10th,6,Farmer,Unmarried,Hindu,Male,36,less than 30 k INR
19,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,39,less than 30 k INR
32,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
35,Private,10th,6,Police,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
22,Private,10th,6,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
51,Private,10th,6,Farmer,Unmarried,Hindu,Male,40,less than 30 k INR
18,Private,10th,6,Farmer,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
18,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,10th,6,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
18,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,10th,6,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
35,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
18,Private,10th,6,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,10th,6,Mechanic,Unmarried,Hindu,Male,44,less than 30 k INR
44,Private,10th,6,Mechanic,Unmarried,Hindu,Male,50,less than 30 k INR
27,Private,10th,6,Police,Unmarried,Hindu,Male,60,less than 30 k INR
25,Private,10th,6,Farmer,Unmarried,ST,Male,40,less than 30 k INR
35,Private,10th,6,Other-service,Unmarried,Muslim,Female,38,less than 30 k INR
34,Private,10th,6,Other-service,Unmarried,Muslim,Female,40,less than 30 k INR
31,Private,10th,6,Police,Unmarried,Muslim,Female,40,less than 30 k INR
30,Private,10th,6,Driver,Unmarried,Muslim,Female,40,less than 30 k INR
34,Private,10th,6,Other-service,Unmarried,Muslim,Female,40,less than 30 k INR
40,Private,10th,6,Other-service,Unmarried,Muslim,Female,40,less than 30 k INR
21,Private,10th,6,Teacher,Unmarried,Muslim,Female,40,less than 30 k INR
19,Private,10th,6,Sales,Unmarried,Muslim,Female,40,less than 30 k INR
33,Private,10th,6,Domestic Servants,Unmarried,Muslim,Male,40,less than 30 k INR
24,Government,10th,6,Mechanic,Unmarried,Muslim,Male,65,less than 30 k INR
44,Private,10th,6,Sales,Unmarried,Other,Female,35,less than 30 k INR
